v,exact_u_star,weak_u_approx,weak_u_absolute_error,weak_u_relative_error_pct,strong_u_approx,strong_u_absolute_error,strong_u_relative_error_pct,exact_max_F,weak_max_F_approx,weak_max_F_relative_error_pct,strong_max_F_approx,strong_max_F_relative_error_pct
0.01,1.60611166761936,1.60611529880277,3.63118341084601e-06,0.000226085364053689,101,99.3938883323806,6188.47931537077,1.32487348338817e-05,1.32487539446827e-05,0.000144246234144221,3.61517018598809,27286808.7600941
0.03,1.60608261939791,1.60611529880277,3.26794048604029e-05,0.00203472750814362,34.3333333333333,32.7272507139354,2037.70654875801,0.0001192372375447,0.000119238785502145,0.00129821646000418,2.53655789731998,2127220.24789576
0.1,1.6057523517706,1.60611529880277,0.00036294703216555,0.0226029270183127,11,9.3942476482294,585.037140868622,0.00132468430703803,0.00132487539446827,0.0144251297635474,1.40258509299405,105780.705730575
0.3,1.60286120073425,1.60611529880277,0.00325409806851695,0.203018082103821,4.33333333333333,2.73047213259908,170.349880036293,0.0119084136695187,0.0119238785502145,0.129865161934878,0.503972804325936,4132.07337528027
1,1.57148217178627,1.60611529880277,0.0346331270164981,2.20385109282731,2,0.428517828213728,27.2683862348015,0.130597784772732,0.132487539446827,1.4470036206081,0,100
3,1.38558871734909,1.60611529880277,0.220526581453676,15.9157316086975,1.33333333333333,0.0522553840157609,3.7713488397723,1.05601798215798,1.19238785502145,12.9135938182411,0.90138771133189,14.6427687254057
10,1.11035712885777,1.60611529880277,0.495758169944999,44.6485330764695,1.1,0.0103571288577711,0.932774563119659,6.7470686605302,13.2487539446827,96.3631113195405,6.69741490700595,0.735930757822457
30,1.03446157083815,1.60611529880277,0.571653727964623,55.2609921992032,1.03333333333333,0.00112823750481339,0.109065192619892,25.6154578452474,119.238785502145,365.495429449323,25.5988026183378,0.0650202194712226
100,1.01010048963147,1.60611529880277,0.596014809171301,59.0054965114168,1.01,0.000100489631469136,0.00994847864154579,94.3998295172965,1324.87539446827,1303.47223214585,94.3948298140119,0.00529630541724703
